txn_id,user_id,timestamp,amount,device_id,city,hour,device_change,geo_change,if_score,if_label,flag
T00951,U1030,22-09-2025 13:32,211,D4,CityB,13,0,0,0.232565846,1,0
T00952,U1049,22-09-2025 03:05,263,D17,CityA,3,0,0,0.13697589,1,0
T00953,U1074,22-09-2025 20:48,152,D10,CityB,20,0,0,0.190056364,1,0
T00954,U1023,22-09-2025 09:16,166,D19,CityB,9,0,0,0.210966165,1,0
T00955,U1074,22-09-2025 20:29,245,D12,CityC,20,0,0,0.199208952,1,0
T00956,U1026,22-09-2025 11:15,222,D2,CityA,11,0,0,0.226275339,1,0
T00957,U1015,21-09-2025 21:07,234,D1,CityE,21,0,0,0.199219285,1,0
T00958,U1041,22-09-2025 03:01,197,D22,CityE,3,0,0,0.197482594,1,0
T00959,U1021,21-09-2025 23:55,167,D16,CityB,23,0,0,0.146985365,1,0
T00960,U1031,22-09-2025 08:29,217,D2,CityD,8,0,0,0.210320758,1,0
T00961,U1039,22-09-2025 00:01,203,D25,CityB,0,0,0,0.119589304,1,0
T00962,U1047,21-09-2025 21:40,184,D28,CityB,21,0,0,0.203955699,1,0
T00963,U1064,22-09-2025 13:08,197,D2,CityA,13,0,0,0.230462911,1,0
T00964,U1077,22-09-2025 06:32,289,D15,CityD,6,0,0,0.122710369,1,0
T00965,U1027,22-09-2025 00:58,197,D14,CityE,0,0,0,0.11837237,1,0
T00966,U1017,22-09-2025 00:03,190,D2,CityB,0,0,0,0.113637593,1,0
T00967,U1075,22-09-2025 00:36,244,D29,CityD,0,0,0,0.092639089,1,0
T00968,U1055,22-09-2025 16:00,235,D1,CityE,16,0,0,0.226559322,1,0
T00969,U1035,22-09-2025 11:44,123,D13,CityC,11,0,0,0.174430857,1,0
T00970,U1015,22-09-2025 02:13,225,D4,CityE,2,0,0,0.170673763,1,0
T00971,U1077,22-09-2025 07:37,204,D17,CityE,7,0,0,0.221412114,1,0
T00972,U1086,22-09-2025 10:21,189,D7,CityD,10,0,0,0.228128736,1,0
T00973,U1016,22-09-2025 16:57,211,D13,CityC,16,0,0,0.239038523,1,0
T00974,U1086,22-09-2025 14:29,232,D27,CityC,14,0,0,0.231747234,1,0
T00975,U1096,21-09-2025 21:19,229,D14,CityE,21,0,0,0.207790106,1,0
T00976,U1083,22-09-2025 10:34,104,D9,CityE,10,0,0,0.156164938,1,0
T00977,U1069,22-09-2025 16:29,277,D5,CityD,16,0,0,0.171982469,1,0
T00978,U1090,22-09-2025 02:46,145,D23,CityA,2,0,0,0.150590559,1,0
T00979,U1083,22-09-2025 00:18,196,D22,CityB,0,0,0,0.119604426,1,0
T00980,U1015,22-09-2025 20:53,216,D14,CityC,20,0,0,0.214153289,1,0
T00981,U1064,22-09-2025 04:40,100,D2,CityE,4,0,0,0.116932661,1,0
T00982,U1083,22-09-2025 13:22,187,D29,CityC,13,0,0,0.229438808,1,0
T00983,U1032,22-09-2025 12:10,210,D12,CityD,12,0,0,0.231719432,1,0
T00984,U1019,22-09-2025 15:04,148,D4,CityC,15,0,0,0.205295129,1,0
T00985,U1018,22-09-2025 14:31,140,D28,CityA,14,0,0,0.202071177,1,0
T00986,U1085,22-09-2025 04:22,222,D15,CityE,4,0,0,0.199887142,1,0
T00987,U1085,22-09-2025 02:34,214,D26,CityC,2,0,0,0.182922849,1,0
T00988,U1025,22-09-2025 04:09,124,D13,CityD,4,0,0,0.145505744,1,0
T00989,U1008,21-09-2025 23:03,259,D14,CityC,23,0,0,0.123671519,1,0
T00990,U1025,22-09-2025 04:05,313,D11,CityB,4,0,0,0.054731113,1,0
T00991,U1042,22-09-2025 03:31,278,D17,CityB,3,0,0,0.122820509,1,0
T00992,U1091,22-09-2025 18:33,119,D8,CityC,18,0,0,0.160939108,1,0
T00993,U1051,22-09-2025 14:31,269,D29,CityD,14,0,0,0.178417355,1,0
T00994,U1024,22-09-2025 13:48,132,D6,CityD,13,0,0,0.187610038,1,0
T00995,U1042,22-09-2025 19:35,286,D16,CityA,19,0,0,0.132161047,1,0
T00996,U1012,22-09-2025 15:23,211,D22,CityA,15,0,0,0.238635185,1,0
T00997,U1003,22-09-2025 06:30,185,D11,CityD,6,0,0,0.221551854,1,0
T00998,U1053,22-09-2025 10:12,279,D13,CityB,10,0,0,0.154313121,1,0
T00999,U1027,22-09-2025 10:54,253,D29,CityC,10,0,0,0.187694999,1,0
T01000,U1096,22-09-2025 09:08,173,D14,CityC,9,0,0,0.212271747,1,0
T01001,U1029,22-09-2025 08:58,215,D6,CityB,8,0,0,0.211478912,1,0
T01002,U1046,22-09-2025 11:47,198,D22,CityD,11,0,0,0.232293301,1,0
T01003,U1037,22-09-2025 07:55,279,D17,CityB,7,0,0,0.140824741,1,0
T01004,U1040,22-09-2025 01:19,170,D25,CityE,1,0,0,0.154605444,1,0
T01005,U1049,22-09-2025 06:38,158,D21,CityD,6,0,0,0.200746503,1,0
T01006,U1033,21-09-2025 21:54,181,D4,CityC,21,0,0,0.205374753,1,0
T01007,U1089,22-09-2025 02:09,193,D29,CityC,2,0,0,0.189887837,1,0
T01008,U1007,22-09-2025 05:17,179,D19,CityD,5,0,0,0.208249985,1,0
T01009,U1049,22-09-2025 09:43,244,D25,CityB,9,0,0,0.187035071,1,0
T01010,U1027,22-09-2025 04:06,284,D16,CityC,4,0,0,0.120846799,1,0
T01011,U1046,22-09-2025 17:52,268,D7,CityB,17,0,0,0.178885113,1,0
T01012,U1047,22-09-2025 11:04,122,D4,CityC,11,0,0,0.174108686,1,0
T01013,U1065,22-09-2025 12:07,224,D21,CityE,12,0,0,0.224148094,1,0
T01014,U1000,22-09-2025 04:45,228,D26,CityB,4,0,0,0.192608541,1,0
T01015,U1005,22-09-2025 14:19,194,D5,CityB,14,0,0,0.240121058,1,0
T01016,U1094,22-09-2025 20:53,175,D25,CityB,20,0,0,0.219311953,1,0
T01017,U1032,22-09-2025 00:34,226,D7,CityA,0,0,0,0.108690211,1,0
T01018,U1020,21-09-2025 21:18,264,D29,CityA,21,0,0,0.169780193,1,0
T01019,U1061,22-09-2025 05:26,185,D12,CityB,5,0,0,0.210556788,1,0
T01020,U1002,22-09-2025 01:32,203,D18,CityD,1,0,0,0.153884086,1,0
T01021,U1037,22-09-2025 02:11,169,D26,CityC,2,0,0,0.180246513,1,0
T01022,U1067,22-09-2025 01:47,196,D4,CityA,1,0,0,0.159274195,1,0
T01023,U1097,22-09-2025 16:11,263,D6,CityB,16,0,0,0.183908151,1,0
T01024,U1024,22-09-2025 07:41,210,D21,CityC,7,0,0,0.221919095,1,0
T01025,U1015,22-09-2025 17:47,185,D19,CityA,17,0,0,0.234068177,1,0
T01026,U1008,21-09-2025 21:30,141,D22,CityE,21,0,0,0.166958492,1,0
T01027,U1086,22-09-2025 15:54,239,D27,CityB,15,0,0,0.216707652,1,0
T01028,U1014,22-09-2025 12:00,174,D27,CityC,12,0,0,0.224852938,1,0
T01029,U1082,22-09-2025 14:48,227,D12,CityE,14,0,0,0.231871778,1,0
T01030,U1092,22-09-2025 08:35,127,D8,CityB,8,0,0,0.168417154,1,0
T01031,U1083,22-09-2025 08:23,252,D3,CityA,8,0,0,0.172518147,1,0
T01032,U1059,22-09-2025 03:11,337,D21,CityA,3,0,0,0.012526816,1,0
T01033,U1070,21-09-2025 23:21,305,D1,CityB,23,0,0,0.045507374,1,0
T01034,U1079,22-09-2025 17:12,229,D24,CityA,17,0,0,0.234148594,1,0
T01035,U1088,22-09-2025 19:29,239,D4,CityA,19,0,0,0.219932413,1,0
T01036,U1022,22-09-2025 20:44,255,D15,CityE,20,0,0,0.185443049,1,0
T01037,U1042,21-09-2025 22:07,248,D25,CityD,22,0,0,0.168804807,1,0
T01038,U1050,22-09-2025 04:56,139,D15,CityA,4,0,0,0.174380143,1,0
T01039,U1095,21-09-2025 21:34,149,D2,CityC,21,0,0,0.174984226,1,0
T01040,U1025,22-09-2025 11:23,174,D16,CityE,11,0,0,0.2256589,1,0
T01041,U1012,22-09-2025 01:04,206,D18,CityB,1,0,0,0.154963702,1,0
T01042,U1073,22-09-2025 10:07,173,D18,CityD,10,0,0,0.226340638,1,0
T01043,U1076,22-09-2025 03:44,259,D3,CityE,3,0,0,0.141660142,1,0
T01044,U1025,22-09-2025 17:59,168,D22,CityE,17,0,0,0.227987333,1,0
T01045,U1043,22-09-2025 08:45,268,D22,CityC,8,0,0,0.151629705,1,0
T01046,U1081,22-09-2025 16:27,237,D28,CityD,16,0,0,0.22706052,1,0
T01047,U1059,22-09-2025 10:52,221,D29,CityA,10,0,0,0.228646444,1,0
T01048,U1036,22-09-2025 13:36,223,D2,CityC,13,0,0,0.225911273,1,0
T01049,U1039,22-09-2025 10:09,225,D22,CityD,10,0,0,0.22330641,1,0
T01050,U1034,22-09-2025 06:30,75,D14,CityD,6,0,0,0.066331548,1,0
T01051,U1054,22-09-2025 19:46,268,D11,CityC,19,0,0,0.173740988,1,0
T01052,U1022,22-09-2025 11:08,141,D13,CityC,11,0,0,0.201257636,1,0
T01053,U1017,22-09-2025 10:48,194,D23,CityC,10,0,0,0.231220955,1,0
T01054,U1044,22-09-2025 02:23,138,D24,CityC,2,0,0,0.15018247,1,0
T01055,U1046,21-09-2025 21:36,260,D20,CityC,21,0,0,0.174584505,1,0
T01056,U1005,22-09-2025 04:56,168,D21,CityE,4,0,0,0.208224334,1,0
T01057,U1056,22-09-2025 16:06,234,D13,CityA,16,0,0,0.228138032,1,0
T01058,U1086,22-09-2025 04:36,273,D22,CityE,4,0,0,0.139647545,1,0
T01059,U1091,22-09-2025 11:22,107,D18,CityA,11,0,0,0.15475927,1,0
T01060,U1005,22-09-2025 18:47,205,D29,CityE,18,0,0,0.229319937,1,0
T01061,U1074,22-09-2025 11:02,155,D18,CityA,11,0,0,0.210783075,1,0
T01062,U1087,22-09-2025 09:30,196,D1,CityD,9,0,0,0.222596964,1,0
T01063,U1024,21-09-2025 21:32,211,D25,CityB,21,0,0,0.206640428,1,0
T01064,U1092,22-09-2025 16:26,253,D19,CityA,16,0,0,0.196578196,1,0
T01065,U1015,22-09-2025 04:05,158,D1,CityB,4,0,0,0.188462436,1,0
T01066,U1079,22-09-2025 01:46,141,D23,CityB,1,0,0,0.12908908,1,0
T01067,U1033,22-09-2025 07:27,280,D6,CityA,7,0,0,0.137300639,1,0
T01068,U1047,22-09-2025 01:15,284,D10,CityB,1,0,0,0.052356277,1,0
T01069,U1029,22-09-2025 14:09,187,D29,CityA,14,0,0,0.239557556,1,0
T01070,U1094,21-09-2025 21:19,202,D8,CityA,21,0,0,0.202404233,1,0
T01071,U1008,22-09-2025 04:02,156,D25,CityD,4,0,0,0.189664055,1,0
T01072,U1068,22-09-2025 08:00,139,D20,CityB,8,0,0,0.18153999,1,0
T01073,U1001,22-09-2025 16:35,180,D3,CityA,16,0,0,0.226226088,1,0
T01074,U1093,22-09-2025 03:08,184,D3,CityE,3,0,0,0.194107016,1,0
T01075,U1041,22-09-2025 17:37,302,D10,CityD,17,0,0,0.101417427,1,0
T01076,U1072,22-09-2025 15:14,200,D2,CityD,15,0,0,0.232807198,1,0
T01077,U1022,22-09-2025 11:53,122,D5,CityA,11,0,0,0.174108686,1,0
T01078,U1030,22-09-2025 20:10,130,D12,CityA,20,0,0,0.163663097,1,0
T01079,U1001,22-09-2025 20:09,296,D23,CityC,20,0,0,0.109168551,1,0
T01080,U1057,22-09-2025 00:32,147,D11,CityD,0,0,0,0.099786553,1,0
T01081,U1063,22-09-2025 12:15,241,D24,CityA,12,0,0,0.211621722,1,0
T01082,U1067,22-09-2025 16:04,202,D12,CityC,16,0,0,0.235765179,1,0
T01083,U1054,22-09-2025 00:26,261,D19,CityA,0,0,0,0.067513752,1,0
T01084,U1088,22-09-2025 18:40,268,D22,CityC,18,0,0,0.17537123,1,0
T01085,U1071,21-09-2025 22:58,182,D17,CityE,22,0,0,0.178193913,1,0
T01086,U1076,22-09-2025 17:54,325,D10,CityB,17,0,0,0.057804205,1,0
T01087,U1035,22-09-2025 00:31,216,D29,CityA,0,0,0,0.117136442,1,0
T01088,U1054,22-09-2025 09:00,207,D24,CityC,9,0,0,0.227053489,1,0
T01089,U1025,22-09-2025 02:50,180,D11,CityE,2,0,0,0.186272707,1,0
T01090,U1077,22-09-2025 07:41,191,D16,CityE,7,0,0,0.221659707,1,0
T01091,U1053,22-09-2025 12:53,236,D20,CityC,12,0,0,0.220308346,1,0
T01092,U1070,22-09-2025 00:09,229,D1,CityE,0,0,0,0.105431071,1,0
T01093,U1062,21-09-2025 22:58,263,D3,CityE,22,0,0,0.153159983,1,0
T01094,U1006,22-09-2025 14:13,274,D27,CityD,14,0,0,0.172396521,1,0
T01095,U1086,22-09-2025 01:02,208,D18,CityD,1,0,0,0.152745637,1,0
T01096,U1036,22-09-2025 09:16,261,D17,CityC,9,0,0,0.16724056,1,0
T01097,U1047,22-09-2025 16:53,226,D3,CityD,16,0,0,0.236850527,1,0
T01098,U1013,22-09-2025 13:06,241,D29,CityE,13,0,0,0.213060169,1,0
T01099,U1030,22-09-2025 00:24,160,D18,CityB,0,0,0,0.107702492,1,0
T01100,U1077,22-09-2025 04:49,178,D15,CityC,4,0,0,0.205738575,1,0
T01101,U1014,22-09-2025 17:41,237,D15,CityE,17,0,0,0.222566673,1,0
T01102,U1097,22-09-2025 15:36,148,D29,CityD,15,0,0,0.205295129,1,0
T01103,U1012,22-09-2025 20:25,128,D25,CityE,20,0,0,0.161865497,1,0
T01104,U1097,22-09-2025 01:01,134,D7,CityE,1,0,0,0.120185264,1,0
T01105,U1030,21-09-2025 23:55,166,D27,CityB,23,0,0,0.145881698,1,0
T01106,U1080,22-09-2025 07:49,193,D25,CityE,7,0,0,0.22395732,1,0
T01107,U1083,22-09-2025 07:07,168,D16,CityB,7,0,0,0.20805976,1,0
T01108,U1042,22-09-2025 07:59,229,D26,CityB,7,0,0,0.19726237,1,0
T01109,U1003,22-09-2025 09:18,244,D7,CityA,9,0,0,0.187035071,1,0
T01110,U1068,22-09-2025 03:13,116,D16,CityC,3,0,0,0.125570113,1,0
T01111,U1036,22-09-2025 01:54,129,D9,CityC,1,0,0,0.113780737,1,0
T01112,U1099,22-09-2025 09:18,179,D22,CityB,9,0,0,0.214888896,1,0
T01113,U1054,22-09-2025 15:04,229,D7,CityA,15,0,0,0.227596365,1,0
T01114,U1096,22-09-2025 13:56,218,D4,CityD,13,0,0,0.228228022,1,0
T01115,U1081,21-09-2025 22:45,243,D10,CityA,22,0,0,0.175314488,1,0
T01116,U1054,21-09-2025 21:51,250,D6,CityB,21,0,0,0.181655947,1,0
T01117,U1086,22-09-2025 15:00,239,D24,CityB,15,0,0,0.216707652,1,0
T01118,U1053,22-09-2025 05:11,128,D5,CityC,5,0,0,0.162323464,1,0
T01119,U1038,22-09-2025 16:33,215,D22,CityC,16,0,0,0.233317394,1,0
T01120,U1029,22-09-2025 15:40,221,D26,CityD,15,0,0,0.226765621,1,0
T01121,U1066,22-09-2025 16:23,232,D6,CityB,16,0,0,0.233282505,1,0
T01122,U1064,22-09-2025 18:16,107,D17,CityD,18,0,0,0.141508745,1,0
T01123,U1028,22-09-2025 13:57,128,D19,CityD,13,0,0,0.184953935,1,0
T01124,U1087,21-09-2025 22:38,174,D8,CityA,22,0,0,0.17325431,1,0
T01125,U1053,22-09-2025 02:47,211,D23,CityD,2,0,0,0.184406092,1,0
T01126,U1098,22-09-2025 05:43,133,D29,CityC,5,0,0,0.169452131,1,0
T01127,U1083,22-09-2025 16:23,213,D1,CityB,16,0,0,0.234717896,1,0
T01128,U1016,22-09-2025 04:33,284,D23,CityA,4,0,0,0.120846799,1,0
T01129,U1078,22-09-2025 15:47,215,D19,CityA,15,0,0,0.233061437,1,0
T01130,U1043,21-09-2025 21:29,155,D18,CityE,21,0,0,0.182109644,1,0
T01131,U1000,22-09-2025 16:42,159,D19,CityA,16,0,0,0.213260532,1,0
T01132,U1090,22-09-2025 14:42,204,D16,CityD,14,0,0,0.241111067,1,0
T01133,U1060,22-09-2025 08:35,183,D4,CityB,8,0,0,0.212239777,1,0
T01134,U1063,22-09-2025 18:49,187,D25,CityC,18,0,0,0.232054518,1,0
T01135,U1022,22-09-2025 20:32,204,D2,CityE,20,0,0,0.214304517,1,0
T01136,U1067,22-09-2025 15:06,324,D16,CityC,15,0,0,0.06047973,1,0
T01137,U1001,22-09-2025 01:01,201,D6,CityA,1,0,0,0.153682625,1,0
T01138,U1083,22-09-2025 12:55,101,D15,CityE,12,0,0,0.136797888,1,0
T01139,U1057,21-09-2025 23:05,136,D23,CityB,23,0,0,0.106762238,1,0
T01140,U1076,22-09-2025 19:56,110,D12,CityC,19,0,0,0.14140311,1,0
T01141,U1025,22-09-2025 14:37,239,D27,CityA,14,0,0,0.221764154,1,0
T01142,U1068,22-09-2025 00:23,222,D23,CityB,0,0,0,0.110787168,1,0
T01143,U1096,22-09-2025 09:11,178,D29,CityB,9,0,0,0.212624687,1,0
T01144,U1034,22-09-2025 12:03,316,D23,CityE,12,0,0,0.066940258,1,0
T01145,U1033,22-09-2025 07:48,283,D26,CityB,7,0,0,0.127677259,1,0
T01146,U1042,21-09-2025 22:39,210,D1,CityE,22,0,0,0.187754661,1,0
T01147,U1013,22-09-2025 13:06,209,D26,CityB,13,0,0,0.23371337,1,0
T01148,U1029,22-09-2025 16:32,233,D28,CityA,16,0,0,0.230199172,1,0
T01149,U1096,22-09-2025 01:43,160,D12,CityA,1,0,0,0.148038056,1,0
T01150,U1031,22-09-2025 05:42,148,D27,CityD,5,0,0,0.181716895,1,0
T01151,U1080,22-09-2025 01:38,89,D4,CityB,1,0,0,0.03193315,1,0
T01152,U1070,22-09-2025 06:54,85,D25,CityD,6,0,0,0.080836288,1,0
T01153,U1021,21-09-2025 22:44,255,D25,CityE,22,0,0,0.164150779,1,0
T01154,U1047,22-09-2025 02:46,211,D6,CityA,2,0,0,0.184406092,1,0
T01155,U1044,22-09-2025 10:05,210,D24,CityE,10,0,0,0.237193137,1,0
T01156,U1056,21-09-2025 21:08,128,D25,CityD,21,0,0,0.148474173,1,0
T01157,U1061,22-09-2025 16:29,161,D18,CityB,16,0,0,0.21352281,1,0
T01158,U1074,22-09-2025 02:45,184,D18,CityE,2,0,0,0.186696595,1,0
T01159,U1023,21-09-2025 22:56,218,D20,CityE,22,0,0,0.186497255,1,0
T01160,U1044,22-09-2025 04:52,230,D9,CityA,4,0,0,0.193470026,1,0
T01161,U1028,22-09-2025 05:07,247,D9,CityE,5,0,0,0.178086247,1,0
T01162,U1078,22-09-2025 08:58,212,D28,CityE,8,0,0,0.215164036,1,0
T01163,U1018,21-09-2025 23:05,297,D14,CityD,23,0,0,0.061718441,1,0
T01164,U1048,22-09-2025 07:40,193,D21,CityC,7,0,0,0.22395732,1,0
T01165,U1065,22-09-2025 19:00,109,D12,CityA,19,0,0,0.1405291,1,0
T01166,U1055,22-09-2025 05:12,224,D11,CityA,5,0,0,0.207918991,1,0
T01167,U1054,22-09-2025 16:59,116,D4,CityE,16,0,0,0.155171463,1,0
T01168,U1053,22-09-2025 06:28,252,D17,CityA,6,0,0,0.184263335,1,0
T01169,U1009,21-09-2025 22:30,267,D7,CityD,22,0,0,0.149614895,1,0
T01170,U1005,22-09-2025 12:14,109,D16,CityA,12,0,0,0.152930398,1,0
T01171,U1077,22-09-2025 10:05,167,D26,CityA,10,0,0,0.226008717,1,0
T01172,U1044,22-09-2025 06:07,153,D3,CityD,6,0,0,0.195645049,1,0
T01173,U1067,22-09-2025 14:09,195,D17,CityD,14,0,0,0.241292353,1,0
T01174,U1089,22-09-2025 09:36,227,D13,CityB,9,0,0,0.208159162,1,0
T01175,U1025,22-09-2025 09:15,168,D10,CityA,9,0,0,0.211611744,1,0
T01176,U1086,22-09-2025 02:48,194,D23,CityA,2,0,0,0.18840185,1,0
T01177,U1047,22-09-2025 10:12,223,D3,CityD,10,0,0,0.228357536,1,0
T01178,U1039,22-09-2025 15:28,163,D4,CityC,15,0,0,0.219288008,1,0
T01179,U1033,22-09-2025 19:28,167,D4,CityB,19,0,0,0.228145696,1,0
T01180,U1011,22-09-2025 17:12,382,D22,CityE,17,0,0,0.01059092,1,0
T01181,U1050,22-09-2025 01:36,305,D20,CityC,1,0,0,0.02147664,1,0
T01182,U1052,21-09-2025 23:06,269,D16,CityC,23,0,0,0.1116425,1,0
T01183,U1068,22-09-2025 01:21,139,D23,CityE,1,0,0,0.132387489,1,0
T01184,U1036,21-09-2025 23:51,187,D3,CityE,23,0,0,0.152287623,1,0
T01185,U1069,22-09-2025 02:04,195,D11,CityB,2,0,0,0.189051808,1,0
T01186,U1087,22-09-2025 14:43,188,D23,CityB,14,0,0,0.240184059,1,0
T01187,U1011,22-09-2025 01:37,203,D10,CityB,1,0,0,0.153884086,1,0
T01188,U1016,21-09-2025 23:54,155,D19,CityA,23,0,0,0.127767083,1,0
T01189,U1011,21-09-2025 22:22,227,D21,CityA,22,0,0,0.186305441,1,0
T01190,U1003,22-09-2025 10:59,157,D19,CityB,10,0,0,0.21471566,1,0
T01191,U1011,22-09-2025 15:17,136,D19,CityC,15,0,0,0.193244698,1,0
T01192,U1062,21-09-2025 21:35,218,D12,CityA,21,0,0,0.202972121,1,0
T01193,U1001,22-09-2025 09:41,212,D10,CityE,9,0,0,0.224850266,1,0
T01194,U1083,22-09-2025 03:10,95,D4,CityE,3,0,0,0.084592363,1,0
T01195,U1075,22-09-2025 09:09,221,D22,CityE,9,0,0,0.218331076,1,0
T01196,U1049,21-09-2025 22:40,230,D20,CityA,22,0,0,0.187672837,1,0
T01197,U1000,22-09-2025 14:23,207,D22,CityD,14,0,0,0.241028897,1,0
T01198,U1073,22-09-2025 19:05,207,D26,CityA,19,0,0,0.23210274,1,0
T01199,U1050,22-09-2025 14:46,156,D8,CityE,14,0,0,0.218158659,1,0
T01200,U1069,22-09-2025 11:44,198,D7,CityA,11,0,0,0.232293301,1,0
T01201,U1058,22-09-2025 15:47,185,D12,CityB,15,0,0,0.233741349,1,0
T01202,U1026,22-09-2025 03:07,281,D25,CityD,3,0,0,0.114025971,1,0
T01203,U1041,21-09-2025 22:29,150,D2,CityA,22,0,0,0.147553539,1,0
T01204,U1051,22-09-2025 07:11,209,D23,CityE,7,0,0,0.221147455,1,0
T01205,U1030,21-09-2025 22:05,258,D18,CityA,22,0,0,0.160727665,1,0
T01206,U1097,22-09-2025 11:48,189,D19,CityB,11,0,0,0.226373739,1,0
T01207,U1017,22-09-2025 04:58,166,D12,CityE,4,0,0,0.204606403,1,0
T01208,U1009,22-09-2025 06:42,184,D17,CityC,6,0,0,0.221440051,1,0
T01209,U1065,22-09-2025 20:16,214,D8,CityA,20,0,0,0.216493372,1,0
T01210,U1067,22-09-2025 17:21,250,D18,CityE,17,0,0,0.196031165,1,0
T01211,U1093,22-09-2025 08:34,159,D1,CityD,8,0,0,0.191703146,1,0
T01212,U1023,22-09-2025 07:03,247,D25,CityB,7,0,0,0.17704971,1,0
T01213,U1056,22-09-2025 10:08,146,D8,CityC,10,0,0,0.207767788,1,0
T01214,U1057,22-09-2025 09:21,165,D12,CityB,9,0,0,0.208630771,1,0
T01215,U1074,22-09-2025 14:50,256,D12,CityB,14,0,0,0.199011568,1,0
T01216,U1006,22-09-2025 19:22,205,D24,CityD,19,0,0,0.228730288,1,0
T01217,U1015,21-09-2025 21:50,238,D15,CityE,21,0,0,0.200536437,1,0
T01218,U1012,22-09-2025 12:34,231,D10,CityD,12,0,0,0.221838174,1,0
T01219,U1076,22-09-2025 03:31,243,D24,CityD,3,0,0,0.162420969,1,0
T01220,U1031,22-09-2025 04:09,176,D15,CityD,4,0,0,0.207079345,1,0
T01221,U1084,22-09-2025 05:57,233,D29,CityE,5,0,0,0.20093439,1,0
T01222,U1022,22-09-2025 04:49,150,D16,CityE,4,0,0,0.185291978,1,0
T01223,U1090,22-09-2025 17:20,219,D10,CityA,17,0,0,0.235391847,1,0
T01224,U1043,22-09-2025 07:41,221,D5,CityA,7,0,0,0.212296371,1,0
T01225,U1091,22-09-2025 09:07,285,D28,CityC,9,0,0,0.129380299,1,0
T01226,U1068,22-09-2025 20:26,138,D2,CityE,20,0,0,0.180100588,1,0
T01227,U1057,22-09-2025 05:43,194,D1,CityA,5,0,0,0.215685935,1,0
T01228,U1071,22-09-2025 19:10,211,D19,CityB,19,0,0,0.233099274,1,0
T01229,U1042,22-09-2025 16:09,193,D19,CityC,16,0,0,0.228665531,1,0
T01230,U1009,22-09-2025 04:18,203,D4,CityB,4,0,0,0.209148109,1,0
T01231,U1079,22-09-2025 14:13,196,D4,CityE,14,0,0,0.239076189,1,0
T01232,U1066,22-09-2025 12:22,212,D21,CityB,12,0,0,0.229334331,1,0
T01233,U1042,22-09-2025 19:44,166,D9,CityD,19,0,0,0.225826551,1,0
T01234,U1092,22-09-2025 11:35,145,D13,CityB,11,0,0,0.207348044,1,0
T01235,U1078,22-09-2025 04:00,155,D26,CityA,4,0,0,0.189352194,1,0
T01236,U1090,22-09-2025 17:46,128,D14,CityB,17,0,0,0.17985014,1,0
T01237,U1038,21-09-2025 21:23,255,D4,CityA,21,0,0,0.18249188,1,0
T01238,U1058,22-09-2025 06:51,169,D7,CityB,6,0,0,0.215027648,1,0
T01239,U1048,22-09-2025 13:36,185,D15,CityC,13,0,0,0.230202178,1,0
T01240,U1042,22-09-2025 09:02,204,D24,CityA,9,0,0,0.22741813,1,0
T01241,U1089,22-09-2025 10:58,219,D4,CityD,10,0,0,0.229801266,1,0
T01242,U1029,22-09-2025 20:12,215,D22,CityA,20,0,0,0.216181255,1,0
T01243,U1085,22-09-2025 17:43,231,D26,CityE,17,0,0,0.231656326,1,0
T01244,U1083,21-09-2025 22:18,218,D28,CityE,22,0,0,0.186497255,1,0
T01245,U1020,22-09-2025 03:58,257,D13,CityB,3,0,0,0.148152178,1,0
T01246,U1077,22-09-2025 00:05,195,D4,CityD,0,0,0,0.116081452,1,0
T01247,U1051,22-09-2025 20:21,190,D2,CityE,20,0,0,0.218091602,1,0
T01248,U1054,22-09-2025 20:42,166,D10,CityA,20,0,0,0.214779733,1,0
T01249,U1076,21-09-2025 22:15,118,D27,CityD,22,0,0,0.110457877,1,0
T01250,U1050,22-09-2025 09:31,183,D1,CityD,9,0,0,0.218879803,1,0
T01251,U1077,22-09-2025 01:25,176,D20,CityE,1,0,0,0.157971909,1,0
T01252,U1039,22-09-2025 07:16,217,D19,CityD,7,0,0,0.214988501,1,0
T01253,U1049,21-09-2025 21:15,219,D29,CityC,21,0,0,0.203550679,1,0
T01254,U1048,22-09-2025 20:40,213,D12,CityB,20,0,0,0.217080181,1,0
T01255,U1094,22-09-2025 18:17,184,D21,CityD,18,0,0,0.232622537,1,0
T01256,U1079,22-09-2025 20:05,236,D23,CityD,20,0,0,0.207833823,1,0
T01257,U1019,22-09-2025 10:08,184,D21,CityB,10,0,0,0.227368811,1,0
T01258,U1046,22-09-2025 03:46,225,D29,CityC,3,0,0,0.186429723,1,0
T01259,U1096,22-09-2025 20:58,205,D9,CityC,20,0,0,0.214668729,1,0
T01260,U1024,22-09-2025 07:32,168,D6,CityE,7,0,0,0.20805976,1,0
T01261,U1054,21-09-2025 22:47,291,D6,CityC,22,0,0,0.10273411,1,0
T01262,U1076,22-09-2025 05:19,188,D9,CityA,5,0,0,0.212519143,1,0
T01263,U1065,22-09-2025 19:30,235,D10,CityB,19,0,0,0.222378875,1,0
T01264,U1058,22-09-2025 09:54,290,D17,CityC,9,0,0,0.120259066,1,0
T01265,U1046,22-09-2025 09:49,254,D5,CityB,9,0,0,0.178257486,1,0
T01266,U1070,22-09-2025 09:47,241,D4,CityE,9,0,0,0.193131483,1,0
T01267,U1003,22-09-2025 20:27,199,D24,CityE,20,0,0,0.215240461,1,0
